    Time       T1       T2  shutter Setpoint 
   730.62    4.895    4.565    0.000    5.000
   730.69    4.895    4.560    0.000    5.000
   730.75    4.895    4.565    0.000    5.000
   730.82    4.895    4.565    0.000    5.000
   730.88    4.895    4.565    0.000    5.000
   730.95    4.895    4.565    0.000    5.000
   731.02    4.895    4.565    0.000    5.000
   731.08    4.895    4.560    0.000    5.000
   731.15    4.895    4.565    0.000    5.000
   731.21    4.895    4.565    0.000    5.000
   731.28    4.895    4.560    0.000    5.000
   731.35    4.895    4.560    0.000    5.000
   731.41    4.895    4.560    0.000    5.000
   731.48    4.895    4.565    0.000    5.000
   731.54    4.895    4.565    0.000    5.000
   731.61    4.895    4.565    0.000    5.000
   731.68    4.895    4.565    0.000    5.000
   731.74    4.895    4.565    0.000    5.000
   731.81    4.895    4.565    0.000    5.000
   731.87    4.895    4.565    0.000    5.000
   731.94    4.895    4.565    0.000    5.000
   732.01    4.895    4.565    0.000    5.000
   732.07    4.895    4.565    0.000    5.000
   732.14    4.895    4.565    0.000    5.000
   732.20    4.895    4.565    0.000    5.000
   732.27    4.895    4.565    0.000    5.000
   732.34    4.895    4.565    0.000    5.000
   732.40    4.895    4.565    0.000    5.000
   732.47    4.895    4.565    0.000    5.000
   732.53    4.895    4.565    0.000    5.000
   732.60    4.895    4.565    0.000    5.000
   732.67    4.895    4.565    0.000    5.000
   732.73    4.895    4.565    0.000    5.000
   732.80    4.895    4.565    0.000    5.000
   732.86    4.895    4.565    0.000    5.000
   732.93    4.895    4.565    0.000    5.000
   733.00    4.895    4.565    0.000    5.000
   733.06    4.895    4.565    0.000    5.000
   733.13    4.895    4.565    0.000    5.000
   733.19    4.895    4.565    0.000    5.000
   733.26    4.895    4.560    0.000    5.000
   733.33    4.895    4.560    0.000    5.000
   733.39    4.895    4.565    0.000    5.000
   733.46    4.895    4.565    0.000    5.000
   733.52    4.895    4.565    0.000    5.000
   733.59    4.895    4.560    0.000    5.000
   733.66    4.895    4.565    0.000    5.000
   733.72    4.895    4.565    0.000    5.000
   733.79    4.895    4.560    0.000    5.000
   733.85    4.895    4.565    0.000    5.000
   733.92    4.895    4.565    0.000    5.000
   733.99    4.895    4.565    0.000    5.000
   734.05    4.895    4.565    0.000    5.000
   734.12    4.895    4.565    0.000    5.000
   734.18    4.895    4.565    0.000    5.000
   734.25    4.895    4.565    0.000    5.000
   734.32    4.895    4.565    0.000    5.000
   734.38    4.895    4.565    0.000    5.000
   734.45    4.895    4.565    0.000    5.000
   734.51    4.895    4.565    0.000    5.000
   734.58    4.895    4.565    0.000    5.000
   734.65    4.895    4.565    0.000    5.000
   734.71    4.895    4.565    0.000    5.000
   734.78    4.900    4.565    0.000    5.000
   734.84    4.900    4.565    0.000    5.000
   734.91    4.900    4.565    0.000    5.000
   734.98    4.900    4.565    0.000    5.000
   735.04    4.900    4.565    0.000    5.000
   735.11    4.900    4.565    0.000    5.000
   735.17    4.900    4.565    0.000    5.000
   735.24    4.900    4.565    0.000    5.000
   735.31    4.900    4.565    0.000    5.000
   735.37    4.900    4.565    0.000    5.000
   735.44    4.900    4.565    0.000    5.000
   735.50    4.900    4.565    0.000    5.000
   735.57    4.900    4.565    0.000    5.000
   735.64    4.900    4.565    0.000    5.000
   735.70    4.900    4.565    0.000    5.000
   735.77    4.900    4.565    0.000    5.000
   735.83    4.900    4.565    0.000    5.000
   735.90    4.900    4.565    0.000    5.000
   735.97    4.895    4.565    0.000    5.000
   736.03    4.895    4.565    0.000    5.000
   736.10    4.895    4.565    0.000    5.000
   736.16    4.895    4.565    0.000    5.000
   736.23    4.895    4.565    0.000    5.000
   736.30    4.895    4.565    0.000    5.000
   736.36    4.895    4.565    0.000    5.000
   736.43    4.895    4.565    0.000    5.000
   736.49    4.895    4.565    0.000    5.000
   736.56    4.895    4.565    0.000    5.000
   736.63    4.895    4.565    0.000    5.000
   736.69    4.895    4.565    0.000    5.000
   736.76    4.895    4.565    0.000    5.000
   736.82    4.895    4.560    0.000    5.000
   736.89    4.895    4.560    0.000    5.000
   736.96    4.895    4.560    0.000    5.000
   737.02    4.895    4.560    0.000    5.000
   737.09    4.895    4.560    0.000    5.000
   737.15    4.895    4.560    0.000    5.000
   737.22    4.895    4.560    0.000    5.000
   737.29    4.895    4.565    0.000    5.000
   737.35    4.895    4.565    0.000    5.000
   737.42    4.895    4.565    0.000    5.000
   737.48    4.895    4.560    0.000    5.000
   737.55    4.895    4.560    0.000    5.000
   737.62    4.900    4.560    0.000    5.000
   737.68    4.900    4.560    0.000    5.000
   737.75    4.900    4.560    0.000    5.000
   737.81    4.900    4.565    0.000    5.000
   737.88    4.900    4.560    0.000    5.000
   737.95    4.900    4.565    0.000    5.000
   738.01    4.900    4.565    0.000    5.000
   738.08    4.900    4.565    0.000    5.000
   738.14    4.900    4.565    0.000    5.000
   738.21    4.900    4.565    0.000    5.000
   738.28    4.900    4.565    0.000    5.000
   738.34    4.900    4.565    0.000    5.000
   738.41    4.900    4.565    0.000    5.000
   738.47    4.900    4.565    0.000    5.000
   738.54    4.900    4.560    0.000    5.000
   738.61    4.900    4.560    0.000    5.000
   738.67    4.900    4.565    0.000    5.000
   738.74    4.900    4.560    0.000    5.000
   738.80    4.900    4.565    0.000    5.000
   738.87    4.895    4.565    0.000    5.000
   738.94    4.895    4.565    0.000    5.000
   739.00    4.895    4.565    0.000    5.000
   739.07    4.895    4.560    0.000    5.000
   739.13    4.900    4.560    0.000    5.000
   739.20    4.900    4.560    0.000    5.000
   739.27    4.895    4.560    0.000    5.000
   739.33    4.895    4.560    0.000    5.000
   739.40    4.900    4.560    0.000    5.000
   739.46    4.895    4.560    0.000    5.000
   739.53    4.895    4.560    0.000    5.000
   739.60    4.895    4.560    0.000    5.000
   739.66    4.895    4.560    0.000    5.000
   739.73    4.895    4.560    0.000    5.000
   739.79    4.895    4.560    0.000    5.000
   739.86    4.895    4.560    0.000    5.000
   739.93    4.895    4.565    0.000    5.000
   739.99    4.895    4.560    0.000    5.000
   740.06    4.895    4.560    0.000    5.000
   740.12    4.895    4.560    0.000    5.000
   740.19    4.895    4.560    0.000    5.000
   740.26    4.895    4.560    0.000    5.000
   740.32    4.895    4.560    0.000    5.000
   740.39    4.895    4.560    0.000    5.000
   740.45    4.895    4.560    0.000    5.000
   740.52    4.895    4.560    0.000    5.000
   740.59    4.895    4.560    0.000    5.000
   740.65    4.895    4.560    0.000    5.000
   740.72    4.895    4.560    0.000    5.000
   740.78    4.895    4.560    0.000    5.000
   740.85    4.895    4.560    0.000    5.000
   740.92    4.895    4.560    0.000    5.000
   740.98    4.895    4.560    0.000    5.000
   741.05    4.895    4.560    0.000    5.000
   741.11    4.895    4.560    0.000    5.000
   741.18    4.895    4.560    0.000    5.000
   741.25    4.895    4.560    0.000    5.000
   741.31    4.895    4.560    0.000    5.000
   741.38    4.895    4.560    0.000    5.000
   741.44    4.895    4.560    0.000    5.000
   741.51    4.895    4.560    0.000    5.000
   741.58    4.895    4.560    0.000    5.000
   741.64    4.895    4.560    0.000    5.000
   741.71    4.895    4.560    0.000    5.000
   741.77    4.895    4.560    0.000    5.000
   741.84    4.895    4.560    0.000    5.000
   741.91    4.895    4.560    0.000    5.000
   741.97    4.895    4.565    0.000    5.000
   742.04    4.895    4.560    0.000    5.000
   742.10    4.895    4.560    0.000    5.000
   742.17    4.895    4.560    0.000    5.000
   742.24    4.895    4.560    0.000    5.000
   742.30    4.895    4.560    0.000    5.000
   742.37    4.895    4.560    0.000    5.000
   742.43    4.895    4.560    0.000    5.000
   742.50    4.895    4.560    0.000    5.000
   742.57    4.895    4.560    0.000    5.000
   742.63    4.895    4.560    0.000    5.000
   742.70    4.895    4.560    0.000    5.000
   742.76    4.895    4.560    0.000    5.000
   742.83    4.895    4.560    0.000    5.000
   742.90    4.895    4.560    0.000    5.000
   742.96    4.895    4.560    0.000    5.000
   743.03    4.895    4.560    0.000    5.000
   743.09    4.895    4.560    0.000    5.000
   743.16    4.895    4.560    0.000    5.000
   743.23    4.895    4.560    0.000    5.000
   743.29    4.895    4.560    0.000    5.000
   743.36    4.895    4.560    0.000    5.000
   743.42    4.895    4.560    0.000    5.000
   743.49    4.895    4.560    0.000    5.000
   743.56    4.895    4.560    0.000    5.000
   743.62    4.895    4.560    0.000    5.000
   743.69    4.895    4.560    0.000    5.000
   743.75    4.895    4.560    0.000    5.000
   743.82    4.895    4.560    0.000    5.000
   743.89    4.895    4.560    0.000    5.000
   743.95    4.895    4.560    0.000    5.000
   744.02    4.895    4.560    0.000    5.000
   744.08    4.895    4.560    0.000    5.000
   744.15    4.895    4.560    0.000    5.000
   744.22    4.895    4.560    0.000    5.000
   744.28    4.895    4.560    0.000    5.000
   744.35    4.895    4.560    0.000    5.000
   744.41    4.895    4.560    0.000    5.000
   744.48    4.895    4.560    0.000    5.000
   744.55    4.895    4.560    0.000    5.000
   744.61    4.895    4.565    0.000    5.000
   744.68    4.895    4.565    0.000    5.000
   744.74    4.895    4.565    0.000    5.000
   744.81    4.900    4.565    0.000    5.000
   744.88    4.895    4.565    0.000    5.000
   744.94    4.895    4.565    0.000    5.000
   745.01    4.895    4.565    0.000    5.000
   745.07    4.895    4.565    0.000    5.000
   745.14    4.895    4.565    0.000    5.000
   745.21    4.895    4.565    0.000    5.000
   745.27    4.895    4.565    0.000    5.000
   745.34    4.895    4.565    0.000    5.000
   745.40    4.895    4.565    0.000    5.000
   745.47    4.895    4.565    0.000    5.000
   745.54    4.895    4.565    0.000    5.000
   745.60    4.895    4.560    0.000    5.000
   745.67    4.895    4.560    0.000    5.000
   745.73    4.895    4.565    0.000    5.000
   745.80    4.895    4.560    0.000    5.000
   745.87    4.895    4.560    0.000    5.000
   745.93    4.895    4.560    0.000    5.000
   746.00    4.895    4.560    0.000    5.000
   746.06    4.895    4.560    0.000    5.000
   746.13    4.895    4.560    0.000    5.000
   746.20    4.895    4.560    0.000    5.000
   746.26    4.895    4.560    0.000    5.000
   746.33    4.895    4.560    0.000    5.000
   746.39    4.895    4.560    0.000    5.000
   746.46    4.895    4.560    0.000    5.000
   746.53    4.895    4.560    0.000    5.000
   746.59    4.895    4.560    0.000    5.000
   746.66    4.895    4.560    0.000    5.000
   746.72    4.895    4.560    0.000    5.000
   746.79    4.895    4.565    0.000    5.000
   746.86    4.895    4.565    0.000    5.000
   746.92    4.895    4.565    0.000    5.000
   746.99    4.895    4.565    0.000    5.000
   747.05    4.895    4.565    0.000    5.000
   747.12    4.895    4.565    0.000    5.000
   747.19    4.895    4.565    0.000    5.000
   747.25    4.895    4.565    0.000    5.000
   747.32    4.895    4.565    0.000    5.000
   747.38    4.895    4.565    0.000    5.000
   747.45    4.895    4.565    0.000    5.000
   747.52    4.895    4.565    0.000    5.000
   747.58    4.895    4.565    0.000    5.000
   747.65    4.895    4.565    0.000    5.000
   747.71    4.895    4.565    0.000    5.000
   747.78    4.895    4.565    0.000    5.000
   747.85    4.895    4.565    0.000    5.000
   747.91    4.895    4.565    0.000    5.000
   747.98    4.895    4.565    0.000    5.000
   748.04    4.900    4.565    0.000    5.000
   748.11    4.895    4.565    0.000    5.000
   748.18    4.900    4.565    0.000    5.000
   748.24    4.900    4.565    0.000    5.000
   748.31    4.900    4.565    0.000    5.000
   748.37    4.900    4.560    0.000    5.000
   748.44    4.900    4.560    0.000    5.000
   748.51    4.900    4.565    0.000    5.000
   748.57    4.900    4.560    0.000    5.000
   748.64    4.900    4.565    0.000    5.000
   748.70    4.900    4.560    0.000    5.000
   748.77    4.900    4.560    0.000    5.000
   748.84    4.900    4.565    0.000    5.000
   748.90    4.900    4.560    0.000    5.000
   748.97    4.900    4.565    0.000    5.000
   749.03    4.900    4.560    0.000    5.000
   749.10    4.900    4.560    0.000    5.000
   749.17    4.900    4.560    0.000    5.000
   749.23    4.900    4.560    0.000    5.000
   749.30    4.900    4.560    0.000    5.000
   749.36    4.900    4.560    0.000    5.000
   749.43    4.900    4.560    0.000    5.000
   749.50    4.900    4.560    0.000    5.000
   749.56    4.900    4.560    0.000    5.000
   749.63    4.900    4.560    0.000    5.000
   749.69    4.900    4.560    0.000    5.000
   749.76    4.900    4.560    0.000    5.000
   749.83    4.900    4.560    0.000    5.000
   749.89    4.900    4.560    0.000    5.000
   749.96    4.900    4.560    0.000    5.000
   750.02    4.900    4.560    0.000    5.000
   750.09    4.900    4.560    0.000    5.000
   750.16    4.900    4.560    0.000    5.000
   750.22    4.900    4.560    0.000    5.000
   750.29    4.900    4.560    0.000    5.000
   750.35    4.900    4.560    0.000    5.000
   750.42    4.900    4.560    0.000    5.000
   750.49    4.900    4.560    0.000    5.000
   750.55    4.900    4.560    0.000    5.000
   750.62    4.900    4.560    0.000    5.000
   750.68    4.900    4.560    0.000    5.000
   750.75    4.900    4.560    0.000    5.000
   750.82    4.900    4.560    0.000    5.000
   750.88    4.900    4.560    0.000    5.000
   750.95    4.895    4.560    0.000    5.000
   751.01    4.895    4.560    0.000    5.000
   751.08    4.895    4.560    0.000    5.000
   751.15    4.895    4.560    0.000    5.000
   751.21    4.895    4.560    0.000    5.000
   751.28    4.895    4.560    0.000    5.000
